investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,cohort_year,previous_date,gap_days,status
INV002486,2025-02-25,119598,Sip,498,Gujarat,Surat,T30,56+,Male,16.2,Net Banking,Verified,2024,2024-07-11,229.0,At Risk
INV002487,2024-04-23,125497,Sip,9008,Punjab,Chandigarh,T30,26-35,Male,19.5,Net Banking,Verified,2024,,,Active
INV002487,2024-06-10,125498,Sip,9134,Punjab,Chandigarh,T30,26-35,Male,19.5,UPI,Verified,2024,2024-04-23,48.0,At Risk
INV002488,2024-04-29,148567,Sip,2556,Delhi,Gurugram,T30,26-35,Male,12.2,Cheque,Verified,2024,,,Active
INV002488,2024-11-14,102885,Sip,53790,Delhi,Gurugram,T30,26-35,Male,12.2,UPI,Verified,2024,2024-04-29,199.0,At Risk
INV002488,2025-03-05,119599,Sip,5321,Delhi,Gurugram,T30,26-35,Male,12.2,Cheque,Verified,2024,2024-11-14,111.0,At Risk
INV002488,2025-04-14,149322,Sip,8061,Delhi,Gurugram,T30,26-35,Male,12.2,UPI,Verified,2024,2025-03-05,40.0,At Risk
INV002489,2024-11-05,120506,Sip,1124,Haryana,Faridabad,B30,56+,Female,52.2,Cheque,Verified,2024,,,Active
INV002489,2025-03-29,118635,Sip,2383,Haryana,Faridabad,B30,56+,Female,52.2,Net Banking,Verified,2024,2024-11-05,144.0,At Risk
INV002490,2024-01-09,100016,Sip,6591,Gujarat,Surat,T30,36-45,Female,28.1,Cheque,Verified,2024,,,Active
INV002490,2024-04-28,149323,Sip,13676,Gujarat,Surat,T30,36-45,Female,28.1,UPI,Verified,2024,2024-01-09,110.0,At Risk
INV002490,2024-06-23,101208,Sip,45646,Gujarat,Surat,T30,36-45,Female,28.1,Net Banking,Pending,2024,2024-04-28,56.0,At Risk
INV002490,2024-07-17,102885,Sip,40383,Gujarat,Surat,T30,36-45,Female,28.1,UPI,Verified,2024,2024-06-23,24.0,Active
INV002490,2024-09-22,119093,Sip,2948,Gujarat,Surat,T30,36-45,Female,28.1,Net Banking,Verified,2024,2024-07-17,67.0,At Risk
INV002490,2025-01-25,100025,Sip,5601,Gujarat,Surat,T30,36-45,Female,28.1,Cheque,Verified,2024,2024-09-22,125.0,At Risk
INV002490,2025-02-18,101207,Sip,51182,Gujarat,Surat,T30,36-45,Female,28.1,Net Banking,Pending,2024,2025-01-25,24.0,Active
INV002490,2025-05-13,118636,Sip,55849,Gujarat,Surat,T30,36-45,Female,28.1,UPI,Verified,2024,2025-02-18,84.0,At Risk
INV002491,2024-12-15,120503,Sip,15035,Karnataka,Mysore,B30,18-25,Male,4.4,Cheque,Pending,2024,,,Active
INV002491,2025-01-01,120507,Sip,13240,Karnataka,Mysore,B30,18-25,Male,4.4,Mandate,Verified,2024,2024-12-15,17.0,Active
INV002493,2024-01-18,148569,Sip,925,Maharashtra,Mumbai,T30,56+,Female,27.1,Cheque,Verified,2024,,,Active
INV002493,2024-10-20,101207,Sip,55279,Maharashtra,Mumbai,T30,56+,Female,27.1,Net Banking,Pending,2024,2024-01-18,276.0,At Risk
INV002493,2025-04-02,118635,Sip,5084,Maharashtra,Mumbai,T30,56+,Female,27.1,Net Banking,Verified,2024,2024-10-20,164.0,At Risk
INV002494,2024-03-25,101206,Sip,8822,Delhi,Noida,T30,46-55,Male,40.0,Net Banking,Verified,2024,,,Active
INV002495,2024-01-04,118636,Sip,2727,Maharashtra,Nashik,B30,26-35,Male,6.6,Net Banking,Verified,2024,,,Active
INV002495,2024-01-11,118632,Sip,8365,Maharashtra,Nashik,B30,26-35,Male,6.6,UPI,Verified,2024,2024-01-04,7.0,Active
INV002495,2024-06-07,120504,Sip,29130,Maharashtra,Nashik,B30,26-35,Male,6.6,Net Banking,Verified,2024,2024-01-11,148.0,At Risk
INV002495,2024-06-19,118636,Sip,535,Maharashtra,Nashik,B30,26-35,Male,6.6,Cheque,Verified,2024,2024-06-07,12.0,Active
INV002495,2024-08-28,149323,Sip,11452,Maharashtra,Nashik,B30,26-35,Male,6.6,Mandate,Verified,2024,2024-06-19,70.0,At Risk
INV002495,2025-02-18,102885,Sip,12400,Maharashtra,Nashik,B30,26-35,Male,6.6,Mandate,Verified,2024,2024-08-28,174.0,At Risk
INV002496,2024-08-09,119092,Sip,2831,Karnataka,Mysore,B30,36-45,Male,40.5,Mandate,Verified,2024,,,Active
INV002496,2024-09-06,149323,Sip,2838,Karnataka,Mysore,B30,36-45,Male,40.5,Net Banking,Verified,2024,2024-08-09,28.0,Active
INV002496,2024-10-17,100033,Sip,3114,Karnataka,Mysore,B30,36-45,Male,40.5,Net Banking,Verified,2024,2024-09-06,41.0,At Risk
INV002496,2024-11-22,120503,Sip,1814,Karnataka,Mysore,B30,36-45,Male,40.5,UPI,Verified,2024,2024-10-17,36.0,At Risk
INV002496,2025-04-27,149323,Sip,17255,Karnataka,Mysore,B30,36-45,Male,40.5,Net Banking,Verified,2024,2024-11-22,156.0,At Risk
INV002496,2025-05-01,102885,Sip,489,Karnataka,Mysore,B30,36-45,Male,40.5,UPI,Verified,2024,2025-04-27,4.0,Active
INV002497,2024-01-13,120841,Sip,13159,Telangana,Hyderabad,T30,26-35,Female,13.0,Cheque,Verified,2024,,,Active
INV002497,2024-02-16,118636,Sip,2413,Telangana,Hyderabad,T30,26-35,Female,13.0,UPI,Verified,2024,2024-01-13,34.0,Active
INV002497,2024-02-21,102887,Sip,58265,Telangana,Hyderabad,T30,26-35,Female,13.0,Net Banking,Verified,2024,2024-02-16,5.0,Active
INV002497,2024-06-04,148568,Sip,3196,Telangana,Hyderabad,T30,26-35,Female,13.0,Net Banking,Verified,2024,2024-02-21,104.0,At Risk
INV002497,2024-07-27,119598,Sip,2905,Telangana,Hyderabad,T30,26-35,Female,13.0,Net Banking,Verified,2024,2024-06-04,53.0,At Risk
INV002497,2024-09-19,119095,Sip,14984,Telangana,Hyderabad,T30,26-35,Female,13.0,Cheque,Verified,2024,2024-07-27,54.0,At Risk
INV002497,2024-11-27,148568,Sip,1152,Telangana,Hyderabad,T30,26-35,Female,13.0,UPI,Verified,2024,2024-09-19,69.0,At Risk
INV002497,2025-04-28,101208,Sip,9539,Telangana,Hyderabad,T30,26-35,Female,13.0,Mandate,Verified,2024,2024-11-27,152.0,At Risk
INV002498,2025-05-27,120507,Sip,2741,Gujarat,Ahmedabad,T30,36-45,Male,56.2,UPI,Verified,2024,,,Active
INV002499,2024-09-21,149324,Sip,2245,Gujarat,Surat,T30,26-35,Male,23.0,Mandate,Verified,2024,,,Active
INV002499,2025-05-30,100033,Sip,1149,Gujarat,Surat,T30,26-35,Male,23.0,UPI,Pending,2024,2024-09-21,251.0,At Risk
INV002500,2024-01-20,149324,Sip,25042,Delhi,New Delhi,T30,26-35,Male,14.7,Net Banking,Verified,2024,,,Active
INV002500,2024-05-12,120841,Sip,4840,Delhi,New Delhi,T30,26-35,Male,14.7,Cheque,Verified,2024,2024-01-20,113.0,At Risk
INV002500,2024-12-21,149322,Sip,52678,Delhi,New Delhi,T30,26-35,Male,14.7,Cheque,Verified,2024,2024-05-12,223.0,At Risk
INV002500,2025-03-12,119120,Sip,1907,Delhi,New Delhi,T30,26-35,Male,14.7,Mandate,Verified,2024,2024-12-21,81.0,At Risk
INV002500,2025-03-13,119598,Sip,2046,Delhi,New Delhi,T30,26-35,Male,14.7,UPI,Verified,2024,2025-03-12,1.0,Active
INV002502,2024-02-08,120507,Sip,916,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Cheque,Verified,2024,,,Active
INV002502,2024-06-19,102886,Sip,2867,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Cheque,Verified,2024,2024-02-08,132.0,At Risk
INV002502,2025-01-27,125497,Sip,1070,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Mandate,Verified,2024,2024-06-19,222.0,At Risk
INV002502,2025-02-06,120504,Sip,9762,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Cheque,Verified,2024,2025-01-27,10.0,Active
INV002502,2025-05-15,100033,Sip,905,Tamil Nadu,Coimbatore,B30,26-35,Male,23.6,Net Banking,Pending,2024,2025-02-06,98.0,At Risk
INV002503,2024-04-24,101206,Sip,1713,Gujarat,Ahmedabad,T30,26-35,Male,11.5,UPI,Verified,2024,,,Active
INV002503,2024-06-12,118634,Sip,6326,Gujarat,Ahmedabad,T30,26-35,Male,11.5,UPI,Verified,2024,2024-04-24,49.0,At Risk
INV002503,2024-09-14,119598,Sip,28843,Gujarat,Ahmedabad,T30,26-35,Male,11.5,UPI,Verified,2024,2024-06-12,94.0,At Risk
INV002503,2024-09-28,120844,Sip,441,Gujarat,Ahmedabad,T30,26-35,Male,11.5,Net Banking,Verified,2024,2024-09-14,14.0,Active
INV002504,2024-07-09,101208,Sip,8746,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Net Banking,Verified,2024,,,Active
INV002504,2025-01-31,119092,Sip,53999,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Cheque,Verified,2024,2024-07-09,206.0,At Risk
INV002504,2025-02-17,149324,Sip,594,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Cheque,Verified,2024,2025-01-31,17.0,Active
INV002504,2025-05-08,100016,Sip,3369,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,UPI,Verified,2024,2025-02-17,80.0,At Risk
INV002504,2025-05-18,101206,Sip,549,Madhya Pradesh,Bhopal,B30,26-35,Male,22.4,Mandate,Verified,2024,2025-05-08,10.0,Active
INV002505,2024-01-07,120841,Sip,8163,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified,2024,,,Active
INV002505,2025-03-31,118635,Sip,420,Tamil Nadu,Coimbatore,B30,36-45,Female,21.1,UPI,Verified,2024,2024-01-07,449.0,At Risk
INV002506,2024-03-05,102886,Sip,1053,Karnataka,Bangalore,T30,18-25,Female,3.2,Net Banking,Verified,2024,,,Active
INV002506,2024-05-25,100016,Sip,993,Karnataka,Bangalore,T30,18-25,Female,3.2,Mandate,Verified,2024,2024-03-05,81.0,At Risk
INV002506,2024-09-16,118632,Sip,2334,Karnataka,Bangalore,T30,18-25,Female,3.2,Net Banking,Verified,2024,2024-05-25,114.0,At Risk
INV002506,2025-01-24,118634,Sip,48767,Karnataka,Bangalore,T30,18-25,Female,3.2,Cheque,Verified,2024,2024-09-16,130.0,At Risk
INV002506,2025-03-25,118632,Sip,12040,Karnataka,Bangalore,T30,18-25,Female,3.2,Cheque,Verified,2024,2025-01-24,60.0,At Risk
INV002507,2024-04-07,148567,Sip,16200,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Cheque,Verified,2024,,,Active
INV002507,2024-10-16,119094,Sip,579,Tamil Nadu,Chennai,T30,26-35,Female,12.7,Net Banking,Verified,2024,2024-04-07,192.0,At Risk
INV002507,2025-03-07,149322,Sip,404,Tamil Nadu,Chennai,T30,26-35,Female,12.7,UPI,Verified,2024,2024-10-16,142.0,At Risk
INV002507,2025-05-28,119094,Sip,11887,Tamil Nadu,Chennai,T30,26-35,Female,12.7,UPI,Verified,2024,2025-03-07,82.0,At Risk
INV002508,2024-04-06,118635,Sip,2069,West Bengal,Kolkata,T30,46-55,Male,60.8,Net Banking,Verified,2024,,,Active
INV002508,2024-06-19,102887,Sip,4299,West Bengal,Kolkata,T30,46-55,Male,60.8,UPI,Verified,2024,2024-04-06,74.0,At Risk
INV002508,2024-06-20,101207,Sip,47916,West Bengal,Kolkata,T30,46-55,Male,60.8,Cheque,Verified,2024,2024-06-19,1.0,Active
INV002508,2024-07-25,148567,Sip,29657,West Bengal,Kolkata,T30,46-55,Male,60.8,Mandate,Verified,2024,2024-06-20,35.0,Active
INV002508,2024-08-02,120504,Sip,25110,West Bengal,Kolkata,T30,46-55,Male,60.8,Cheque,Verified,2024,2024-07-25,8.0,Active
INV002508,2025-01-20,102886,Sip,1712,West Bengal,Kolkata,T30,46-55,Male,60.8,Cheque,Verified,2024,2024-08-02,171.0,At Risk
INV002508,2025-01-22,101206,Sip,443,West Bengal,Kolkata,T30,46-55,Male,60.8,Cheque,Verified,2024,2025-01-20,2.0,Active
INV002508,2025-02-11,118635,Sip,11487,West Bengal,Kolkata,T30,46-55,Male,60.8,Net Banking,Verified,2024,2025-01-22,20.0,Active
INV002508,2025-05-24,119092,Sip,5854,West Bengal,Kolkata,T30,46-55,Male,60.8,Net Banking,Verified,2024,2025-02-11,102.0,At Risk
INV002509,2024-02-07,120843,Sip,1750,Maharashtra,Mumbai,T30,36-45,Female,19.9,UPI,Verified,2024,,,Active
INV002509,2024-04-21,118634,Sip,12310,Maharashtra,Mumbai,T30,36-45,Female,19.9,UPI,Verified,2024,2024-02-07,74.0,At Risk
INV002509,2024-05-28,125498,Sip,46271,Maharashtra,Mumbai,T30,36-45,Female,19.9,Net Banking,Verified,2024,2024-04-21,37.0,At Risk
INV002509,2024-07-16,118632,Sip,580,Maharashtra,Mumbai,T30,36-45,Female,19.9,Mandate,Verified,2024,2024-05-28,49.0,At Risk
INV002509,2024-07-26,119095,Sip,2972,Maharashtra,Mumbai,T30,36-45,Female,19.9,Mandate,Verified,2024,2024-07-16,10.0,Active
INV002509,2024-08-29,125497,Sip,576,Maharashtra,Mumbai,T30,36-45,Female,19.9,UPI,Verified,2024,2024-07-26,34.0,Active
INV002509,2024-09-03,120503,Sip,2074,Maharashtra,Mumbai,T30,36-45,Female,19.9,Cheque,Verified,2024,2024-08-29,5.0,Active
INV002509,2024-10-31,101206,Sip,44045,Maharashtra,Mumbai,T30,36-45,Female,19.9,Net Banking,Verified,2024,2024-09-03,58.0,At Risk
INV002509,2024-11-28,120503,Sip,4601,Maharashtra,Mumbai,T30,36-45,Female,19.9,UPI,Verified,2024,2024-10-31,28.0,Active
INV002509,2024-12-06,101207,Sip,2600,Maharashtra,Mumbai,T30,36-45,Female,19.9,Mandate,Verified,2024,2024-11-28,8.0,Active
INV002510,2024-01-10,119598,Sip,12400,Karnataka,Mysore,B30,36-45,Male,32.6,Cheque,Verified,2024,,,Active
INV002510,2024-01-15,119552,Sip,59928,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified,2024,2024-01-10,5.0,Active
INV002510,2024-07-09,100025,Sip,3179,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified,2024,2024-01-15,176.0,At Risk
INV002510,2024-11-07,118635,Sip,450,Karnataka,Mysore,B30,36-45,Male,32.6,Net Banking,Verified,2024,2024-07-09,121.0,At Risk
INV002510,2025-01-07,120506,Sip,3031,Karnataka,Mysore,B30,36-45,Male,32.6,Mandate,Pending,2024,2024-11-07,61.0,At Risk
INV002510,2025-01-14,120503,Sip,1863,Karnataka,Mysore,B30,36-45,Male,32.6,Mandate,Verified,2024,2025-01-07,7.0,Active
INV002510,2025-01-30,119599,Sip,2150,Karnataka,Mysore,B30,36-45,Male,32.6,UPI,Verified,2024,2025-01-14,16.0,Active
INV002511,2024-03-29,148568,Sip,4132,Rajasthan,Jaipur,T30,36-45,Male,45.5,Mandate,Verified,2024,,,Active
INV002512,2025-03-26,119120,Sip,10906,Rajasthan,Jaipur,T30,46-55,Male,74.6,Net Banking,Verified,2024,,,Active
INV002512,2025-03-29,119092,Sip,2301,Rajasthan,Jaipur,T30,46-55,Male,74.6,Net Banking,Verified,2024,2025-03-26,3.0,Active
INV002513,2024-09-11,125497,Sip,10775,Punjab,Amritsar,B30,26-35,Female,10.6,Mandate,Verified,2024,,,Active
INV002513,2024-12-19,125497,Sip,951,Punjab,Amritsar,B30,26-35,Female,10.6,UPI,Verified,2024,2024-09-11,99.0,At Risk
INV002513,2025-04-12,120506,Sip,20111,Punjab,Amritsar,B30,26-35,Female,10.6,Mandate,Verified,2024,2024-12-19,114.0,At Risk
INV002514,2025-02-18,125498,Sip,8206,Rajasthan,Udaipur,B30,18-25,Male,7.5,Net Banking,Verified,2024,,,Active
INV002514,2025-03-01,118632,Sip,4795,Rajasthan,Udaipur,B30,18-25,Male,7.5,Cheque,Pending,2024,2025-02-18,11.0,Active
INV002515,2024-12-22,119093,Sip,2672,West Bengal,Kolkata,T30,56+,Female,73.9,UPI,Verified,2024,,,Active
INV002515,2025-01-15,102885,Sip,2047,West Bengal,Kolkata,T30,56+,Female,73.9,Mandate,Verified,2024,2024-12-22,24.0,Active
INV002516,2024-11-22,119092,Sip,17573,Uttar Pradesh,Agra,B30,36-45,Female,39.6,Net Banking,Verified,2024,,,Active
INV002516,2025-02-07,100025,Sip,24802,Uttar Pradesh,Agra,B30,36-45,Female,39.6,Mandate,Verified,2024,2024-11-22,77.0,At Risk
INV002516,2025-03-14,119598,Sip,2935,Uttar Pradesh,Agra,B30,36-45,Female,39.6,UPI,Verified,2024,2025-02-07,35.0,Active
INV002517,2024-12-11,120503,Sip,4897,Telangana,Hyderabad,T30,26-35,Male,19.8,UPI,Verified,2024,,,Active
INV002518,2024-03-26,125498,Sip,5614,Karnataka,Bangalore,T30,36-45,Male,39.4,Mandate,Verified,2024,,,Active
INV002518,2024-08-01,100025,Sip,2226,Karnataka,Bangalore,T30,36-45,Male,39.4,Cheque,Verified,2024,2024-03-26,128.0,At Risk
INV002518,2025-05-12,120507,Sip,469,Karnataka,Bangalore,T30,36-45,Male,39.4,Net Banking,Verified,2024,2024-08-01,284.0,At Risk
INV002519,2024-04-03,120503,Sip,48999,Gujarat,Ahmedabad,T30,56+,Male,29.7,Cheque,Verified,2024,,,Active
INV002520,2024-06-23,119552,Sip,2182,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Cheque,Verified,2024,,,Active
INV002520,2024-08-31,120843,Sip,16647,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Cheque,Verified,2024,2024-06-23,69.0,At Risk
INV002520,2024-10-07,148567,Sip,2317,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Cheque,Verified,2024,2024-08-31,37.0,At Risk
INV002520,2025-04-27,118636,Sip,936,Tamil Nadu,Chennai,T30,36-45,Male,48.9,Net Banking,Verified,2024,2024-10-07,202.0,At Risk
INV002521,2024-04-27,119095,Sip,2169,Punjab,Chandigarh,T30,26-35,Male,12.3,Mandate,Verified,2024,,,Active
INV002521,2024-08-15,120506,Sip,28707,Punjab,Chandigarh,T30,26-35,Male,12.3,UPI,Verified,2024,2024-04-27,110.0,At Risk
INV002521,2024-08-27,119093,Sip,2967,Punjab,Chandigarh,T30,26-35,Male,12.3,Cheque,Verified,2024,2024-08-15,12.0,Active
INV002521,2024-10-06,118635,Sip,8250,Punjab,Chandigarh,T30,26-35,Male,12.3,UPI,Verified,2024,2024-08-27,40.0,At Risk
INV002521,2025-04-30,100033,Sip,2156,Punjab,Chandigarh,T30,26-35,Male,12.3,UPI,Verified,2024,2024-10-06,206.0,At Risk
INV002521,2025-05-05,119093,Sip,2389,Punjab,Chandigarh,T30,26-35,Male,12.3,UPI,Verified,2024,2025-04-30,5.0,Active
INV002523,2024-05-02,120844,Sip,6891,Telangana,Hyderabad,T30,46-55,Female,57.2,UPI,Verified,2024,,,Active
INV002523,2024-10-28,119598,Sip,1794,Telangana,Hyderabad,T30,46-55,Female,57.2,Net Banking,Verified,2024,2024-05-02,179.0,At Risk
INV002523,2024-12-14,148569,Sip,16568,Telangana,Hyderabad,T30,46-55,Female,57.2,UPI,Verified,2024,2024-10-28,47.0,At Risk
INV002523,2025-02-25,100025,Sip,3246,Telangana,Hyderabad,T30,46-55,Female,57.2,Net Banking,Pending,2024,2024-12-14,73.0,At Risk
INV002523,2025-05-17,120844,Sip,21572,Telangana,Hyderabad,T30,46-55,Female,57.2,UPI,Verified,2024,2025-02-25,81.0,At Risk
INV002524,2024-12-09,120841,Sip,28916,Rajasthan,Udaipur,B30,46-55,Male,72.9,Net Banking,Pending,2024,,,Active
INV002525,2024-04-11,102886,Sip,5215,Tamil Nadu,Coimbatore,B30,18-25,Male,4.5,Net Banking,Verified,2024,,,Active
INV002525,2024-11-30,149322,Sip,40679,Tamil Nadu,Coimbatore,B30,18-25,Male,4.5,Cheque,Verified,2024,2024-04-11,233.0,At Risk
INV002526,2024-06-27,148568,Sip,15875,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Net Banking,Verified,2024,,,Active
INV002526,2024-07-20,149322,Sip,59337,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Cheque,Verified,2024,2024-06-27,23.0,Active
INV002526,2024-07-28,118633,Sip,8676,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Net Banking,Verified,2024,2024-07-20,8.0,Active
INV002526,2024-09-06,118632,Sip,6326,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Cheque,Verified,2024,2024-07-28,40.0,At Risk
INV002526,2025-02-27,100033,Sip,5580,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,UPI,Verified,2024,2024-09-06,174.0,At Risk
INV002527,2024-01-18,125497,Sip,486,Telangana,Hyderabad,T30,18-25,Male,6.8,Net Banking,Verified,2024,,,Active
INV002527,2024-04-20,119552,Sip,1750,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified,2024,2024-01-18,93.0,At Risk
INV002527,2024-06-20,120503,Sip,578,Telangana,Hyderabad,T30,18-25,Male,6.8,Cheque,Verified,2024,2024-04-20,61.0,At Risk
INV002527,2024-07-16,102887,Sip,944,Telangana,Hyderabad,T30,18-25,Male,6.8,Net Banking,Verified,2024,2024-06-20,26.0,Active
INV002527,2024-07-18,120504,Sip,494,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified,2024,2024-07-16,2.0,Active
INV002527,2024-08-26,118632,Sip,478,Telangana,Hyderabad,T30,18-25,Male,6.8,Cheque,Verified,2024,2024-07-18,39.0,At Risk
INV002527,2024-11-11,120505,Sip,4714,Telangana,Hyderabad,T30,18-25,Male,6.8,Net Banking,Verified,2024,2024-08-26,77.0,At Risk
INV002528,2024-04-18,149324,Sip,8755,Gujarat,Ahmedabad,T30,46-55,Male,16.3,Cheque,Verified,2024,,,Active
INV002528,2024-04-28,120506,Sip,421,Gujarat,Ahmedabad,T30,46-55,Male,16.3,Cheque,Pending,2024,2024-04-18,10.0,Active
INV002528,2024-12-25,102886,Sip,1197,Gujarat,Ahmedabad,T30,46-55,Male,16.3,UPI,Verified,2024,2024-04-28,241.0,At Risk
INV002528,2025-02-09,149323,Sip,4398,Gujarat,Ahmedabad,T30,46-55,Male,16.3,Cheque,Pending,2024,2024-12-25,46.0,At Risk
INV002528,2025-02-18,118636,Sip,9498,Gujarat,Ahmedabad,T30,46-55,Male,16.3,UPI,Verified,2024,2025-02-09,9.0,Active
INV002529,2024-02-15,119094,Sip,22162,Maharashtra,Mumbai,T30,18-25,Female,5.3,Mandate,Verified,2024,,,Active
INV002529,2024-04-21,120844,Sip,5511,Maharashtra,Mumbai,T30,18-25,Female,5.3,UPI,Verified,2024,2024-02-15,66.0,At Risk
INV002529,2024-11-09,120844,Sip,50035,Maharashtra,Mumbai,T30,18-25,Female,5.3,Cheque,Verified,2024,2024-04-21,202.0,At Risk
INV002529,2025-02-19,101207,Sip,5046,Maharashtra,Mumbai,T30,18-25,Female,5.3,UPI,Verified,2024,2024-11-09,102.0,At Risk
INV002530,2024-01-05,119093,Sip,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending,2024,,,Active
INV002530,2024-02-14,120503,Sip,13699,Telangana,Hyderabad,T30,36-45,Male,53.9,Mandate,Verified,2024,2024-01-05,40.0,At Risk
INV002530,2024-08-07,125497,Sip,3254,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Verified,2024,2024-02-14,175.0,At Risk
INV002530,2024-09-03,102887,Sip,5775,Telangana,Hyderabad,T30,36-45,Male,53.9,UPI,Pending,2024,2024-08-07,27.0,Active
INV002530,2024-09-25,120844,Sip,3231,Telangana,Hyderabad,T30,36-45,Male,53.9,Net Banking,Verified,2024,2024-09-03,22.0,Active
INV002530,2025-02-09,120505,Sip,5707,Telangana,Hyderabad,T30,36-45,Male,53.9,Net Banking,Verified,2024,2024-09-25,137.0,At Risk
INV002530,2025-04-28,149324,Sip,27071,Telangana,Hyderabad,T30,36-45,Male,53.9,Net Banking,Verified,2024,2025-02-09,78.0,At Risk
INV002530,2025-05-19,148569,Sip,2197,Telangana,Hyderabad,T30,36-45,Male,53.9,Net Banking,Verified,2024,2025-04-28,21.0,Active
INV002531,2024-02-01,102885,Sip,11601,Rajasthan,Udaipur,B30,36-45,Female,50.4,Cheque,Verified,2024,,,Active
INV002531,2024-04-02,120843,Sip,4368,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Pending,2024,2024-02-01,61.0,At Risk
INV002531,2024-07-22,102886,Sip,2281,Rajasthan,Udaipur,B30,36-45,Female,50.4,Mandate,Verified,2024,2024-04-02,111.0,At Risk
INV002531,2024-08-04,149322,Sip,2262,Rajasthan,Udaipur,B30,36-45,Female,50.4,UPI,Verified,2024,2024-07-22,13.0,Active
INV002531,2024-09-01,119552,Sip,2920,Rajasthan,Udaipur,B30,36-45,Female,50.4,Cheque,Verified,2024,2024-08-04,28.0,Active
INV002531,2025-03-02,148569,Sip,5692,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Verified,2024,2024-09-01,182.0,At Risk
INV002531,2025-05-04,125497,Sip,1730,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Verified,2024,2025-03-02,63.0,At Risk
INV002532,2024-08-27,118632,Sip,7478,Telangana,Hyderabad,T30,56+,Female,11.7,Net Banking,Verified,2024,,,Active
INV002532,2024-09-16,101206,Sip,6215,Telangana,Hyderabad,T30,56+,Female,11.7,Cheque,Verified,2024,2024-08-27,20.0,Active
INV002532,2025-04-27,102887,Sip,49169,Telangana,Hyderabad,T30,56+,Female,11.7,Mandate,Verified,2024,2024-09-16,223.0,At Risk
INV002533,2024-04-06,119552,Sip,418,Haryana,Faridabad,B30,46-55,Male,73.5,Cheque,Verified,2024,,,Active
INV002533,2024-07-03,125498,Sip,809,Haryana,Faridabad,B30,46-55,Male,73.5,Net Banking,Pending,2024,2024-04-06,88.0,At Risk
INV002533,2024-09-25,119120,Sip,2449,Haryana,Faridabad,B30,46-55,Male,73.5,UPI,Verified,2024,2024-07-03,84.0,At Risk
INV002533,2024-11-15,120505,Sip,4743,Haryana,Faridabad,B30,46-55,Male,73.5,Net Banking,Verified,2024,2024-09-25,51.0,At Risk
INV002533,2024-11-22,101207,Sip,7874,Haryana,Faridabad,B30,46-55,Male,73.5,Mandate,Verified,2024,2024-11-15,7.0,Active
INV002534,2024-04-29,120841,Sip,50362,Madhya Pradesh,Indore,T30,46-55,Male,31.0,Net Banking,Verified,2024,,,Active
INV002534,2025-04-18,101206,Sip,2272,Madhya Pradesh,Indore,T30,46-55,Male,31.0,Net Banking,Verified,2024,2024-04-29,354.0,At Risk
INV002535,2024-10-09,119095,Sip,5056,Rajasthan,Udaipur,B30,36-45,Male,22.6,Net Banking,Pending,2024,,,Active
INV002535,2024-11-07,101208,Sip,5840,Rajasthan,Udaipur,B30,36-45,Male,22.6,Cheque,Pending,2024,2024-10-09,29.0,Active
INV002535,2025-01-24,118632,Sip,42006,Rajasthan,Udaipur,B30,36-45,Male,22.6,Net Banking,Verified,2024,2024-11-07,78.0,At Risk
INV002536,2024-03-16,120505,Sip,10701,West Bengal,Kolkata,T30,26-35,Male,11.9,UPI,Verified,2024,,,Active
INV002536,2024-07-27,119093,Sip,2291,West Bengal,Kolkata,T30,26-35,Male,11.9,Cheque,Verified,2024,2024-03-16,133.0,At Risk
INV002538,2024-09-12,125498,Sip,6117,Haryana,Gurugram,T30,18-25,Male,4.7,Cheque,Verified,2024,,,Active
